id,incorrect_name,length,ref_code,ref_name,ref_unit
7328875046297819548,"хомут с гайкой и рез.оцин. 2 "" м10 (60-66) (50 шт в упак.)",58,,,
-4694981413475099225,шайба din 125 оцинкованная м10,30,,,
6883567174300304752,шайба оцинкованная широкая тип ftw м8,37,,,
1403469665357975812,n6k м12.0-в гайка шестигранная din-934 (1 кг = 67 шт.) +,56,,,
-7563838648513866331,"гайка din 934, цинк, м14",24,,,
-102326059866064451,гайка м16,9,,,
-8410869025330007100,"гайка шестигранная din 934, кл.пр.8.0, цинк, м16",48,,,
8266703187184386701,n6k м08.0-в-8 гайка шестигранная din-934 (1 кг = 214 шт.) +,59,,,
-3048743865933809676,n6km10.0-b гайка шестигранная din-934 (1 кг = 98 шт.) +,55,,,
444121147905543102,"гайка шестигранная м4 din 934 цинк, пакет (ул.50шт) tech-krep 103023",68,,,
1488491660481452803,"гайка шестигранная м4 din 934 цинк, пакет (уп.50шт) tech-krep 103023",68,,,
6357047365589495364,n6k m10.0-b        гайка шестигранная din-934 (1 кг ≈ 98 шт.) +,63,,,
-2984297024726705344,гайка din 934 м10 (белый цинк 50 шт.),37,,,
3289864093718592553,гайка din 934 м10 (белый цинк 50 шт.) (упак - 50 шт),52,,,
1447046299894246308,гайка din 934 м8 (белый цинк 100 шт.) (упак - 100 шт),53,,,
-5125285233139828765,"гайка din 934, цинк, м10 (25 кг)",32,,,
6766615075985204089,"гайка din 934, цинк, м10 (5 кг)",31,,,
4281649951039291153,"гайка din 934, цинк, м8",23,,,
5171680139816878615,гайка м10,9,,,
7009120442858174921,гайка м10 с контрящим кольцом,29,,,
6365924812530728230,гайка м10 с контрящим кольцом din 985 (уп.250шт) бокс ект 21410000,66,,,
5189215958002303472,гайка м10 цинк,14,,,
5989055586104283807,гайка м8,8,,,
5835635665514888396,гайка м8 соэми н0115182000,26,,,
-2190682867286685417,гайка шестигранная м10 din 934 g10 сталь км lo0691,50,,,
-2958310315989298563,гайка шестигранная м8 din934,28,,,
2360504868601392973,свфс гайка din934 м10 (200шт),29,,,
-1399098778849134422,полотно иглопробивное гео стандарт 300 г/м2 (3х50),50,,,
-4372663176371345327,геотекстиль иглопробивной 2х25 м 200 г/м²,41,,,
4202965420790157398,геотекстиль нетканый иглопробивной термообработанный пэт технониколь 2000x50000 300 г/м2,88,,,
-5648455226302171554,полотно иглопробивное гео стандарт 200 г/м2 (2х100),51,,,
-6857485299788157862,"полотно иглопробивное гео стандарт 200 г/м2, 3х100м",51,,,
358711657036712081,сетка кладочная базальтовая 25x25мм 30 кн/м рулон 1x50м,55,,,
546859689231529759,сетка кладочная базальтовая 25х25мм 30 кн/м рулон 1х50м,55,,,
3069373384198140724,"сетка базальтовая кладочная fasadpro 25х25 мм, 1х50 м, 30/30 кн/м, л 5052467",76,,,
2174898854395645415,"сетка базальтовая сбнпс ""неогрид"" стандарт 1-50 m, ячейка 25 ммх25 мм, разрывная нагрузка 50кнх50кн, в рулоне 50 м2",115,,,
1737761597880097907,"сетка кладочная штукатурная, базальтовая, ячейка 25x25 мм, рулон 1x50м",70,,,
-5374162795223073352,"дорнит 200 полотно нетканое иглопробивное, цвет микс",52,,,
3084439244255520477,полотно иглопробивное геотекстильное нетканое georex mix пэт 200 2х50,69,,,
-1692863963167205757,герметик битумный sika blackseal -з коробка 12 картриджей по 300 мл,67,,,
8615764529504567232,авс герметик акриловый противопожарный 650 firestop 310мл серый,63,,,
-3994499388880856814,клей плиточный гранит (с1 те) hands granite pro 25 кг. (64 шт/под),66,,,
860551345225975322,п2: шумоглушитель гтк ø100 l=600,32,,,
-3313832329185085532,п2: шумоглушитель гтк ø125 l=600,32,,,
3412618231374827206,"шумоглушитель гтк 100/ 200- 600-0,5-нп",38,,,
950398624981243618,"шумоглушитель гтк 125/ 225- 600-0,5-нп",38,,,
8171984163320853782,шумоглушитель кр трубчатый ø100 l=600 q=50 (0/0) (so 0.50 ),59,,,
6378710892586622299,шумоглушитель кр трубчатый ø125 l=600 q=50 (0/0) (so 0.50 ),59,,,
1859556036550691834,головка переходная гп-50*80,27,,,
-3927839915257360144,головка пожарная переходная 50х80,33,,,
3502914479558471566,керамзитовый гравий,19,,,
8670454827955916141,керамзитовый гравий 10-20,25,,,
-3114944797204256530,керамзитовый гравий 15/20,25,,,
-4174070425166293316,гравий смеси фракции св.20 до 40 мм,35,,,
8782675055372910725,гравий фракции от 5(3) до 20 мм,31,,,
-4306705342906247918,грунт глубокого проникновения archin 14,39,,,
2917617770462930129,грунт глубокого проникновения ceresit ct-17 pro 10л (60 шт/пал),63,,,
6097222071642923654,грунт глубокого проникновения violgrunt standart 10л,52,,,
6235248601330174860,грунтовка глубокого проникновения,33,,,
-1880847787444964972,грунтовка глубокого проникновения bergauf tiefgrunt u 10 л,58,,,
4221235763976395063,грунтовка глубокого проникновения bergauf tiefgrunt u 10л,57,,,
-5115892858153658130,грунтовка глубокого проникновения ceresit ст17 pro 10л,54,,,
-1016769517096971933,грунтовка глубокого проникновения tg - 101 klester (15л) (розница),66,,,
670387409487111023,грунтовка глубокого проникновения tg -101 klester (15л) (розница),65,,,
-8825486217715974827,грунтовка глубокого проникновения tg -101 klester (15л/15кг) (розница)_(15кг),77,,,
-8087803877470949613,церезит ст17 pro грунтовка глубокого проникновения (10л) 2636644,64,,,
997514811867940862,церезит ст17 pro грунтовка глубокого проникновения морозостойкая (10л) 263664,77,,,
-1952860150919146280,грунт акриловый глубокого проникновения 10 кг,45,,,
313983045294723588,грунтовка акриловая глубоко проник. 10кг farbitex,49,,,
-3602749812865104751,грунтовка акриловая глубоко проник.10кг farbitex,48,,,
1257263577689038814,грунтовка акриловая глубоко проник.10литр farbitex,50,,,
-3360604299365608768,ивитек бд грунт акриловый универсальный глубокого проникновения мороз. (10л),76,,,
-2638834841685978583,грунт-эмаль 3 в 1 по ржавчине 21 кг серая,41,,,
8427265759595782134,"трубопровод стальной электросварной ∅426x6,0 (3 м) 10704/10705",62,,,
7765304095597533335,"балка 20б1 (12м=256кг,с255 /ст3сп)",34,,,
-8418318006613288150,"дорожные плиты пд-30.17,5.1 характеристики: автомобильная нагрузка: 30 т. длинна: 3000 мм ширина: 1750 мм высота: 170 мм масса: 2200 кг.",136,,,
2624280356557562062,33220 og держатель для труб универсальный ф 0-200мм,51,,,
